,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
156,89140,KOSDAQ,넥스턴바이오,유리 및 유리제품 제조업,CNC자동선반,2006-11-01,12월,"송명석,이정찬",http://www.nexturn.co.kr,경기도,2022-08-12,33595970,2664038737,-1301908319,-1110643359,5304840156,0,-48.87,-41.69,199.13,3345751138,-1028019366,2952766220,-1553167689,0,-30.73,88.25,-46.42,628,4751319144,-907144949,2718736046,-6174529834,0,-19.09,57.22,-129.95,5178553917,515157259,1010392728,1782956266,0,9.95,19.51,34.43,-732,16972440217,-2389556051,3664492298,-3959656267,-117,5635,2760,6.02,-2.85,11.14,-4.27
157,65170,KOSDAQ,넥스트BT,음·식료품 및 담배 도매업,건강보조식품 등,2002-11-19,12월,이천수,http://www.nextbt.co.kr,경기도,2022-08-16,88987449,18183411227,-516002935,-4485382233,-4776670992,0,-2.84,-24.67,-26.27,19643114418,153571299,325776292,-397102941,0,0.78,1.66,-2.02,-212,19658492031,-178645376,-1497518939,-12559660976,0,-0.91,-7.62,-63.89,20325620516,268168177,4019645389,-84412531,0,1.32,19.78,-0.42,-564,84439769622,-3430273625,3096805346,-20211304197,-227,1359,736,-7.41,-15.51,-15.6,-30.85
158,348210,KOSDAQ,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),2020-10-08,12월,박태훈,http://nextinsol.com,경기도,2022-08-12,10097967,35589413225,18579728258,12102810525,14532815288,0,52.21,34.01,40.83,16271880525,6372484329,12429199194,5432525980,0,39.16,76.38,33.39,5756,18263186786,7305846144,2733474409,5686305232,0,40.0,14.97,31.14,10161516641,2586230448,3084290255,2187315924,0,25.45,30.35,21.53,2252,57108751854,22064316158,10405860711,18074794225,1789,14571,6499,31.74,23.79,39.5,27.54
159,41140,KOSDAQ,넥슨지티,소프트웨어 개발 및 공급업,게임소프트웨어 개발 및 공급,2000-07-25,12월,신지환,http://www.nexon-gt.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,217270,KOSDAQ,넵튠,소프트웨어 개발 및 공급업,모바일게임,2015-06-18,12월,"정욱, 유태웅 (각자대표이사)",http://www.neptunegames.co.kr,경기도,2022-08-16,22860000,6188702238,-6462065956,-14276383189,-30600392961,0,-104.42,-230.68,-494.46,4696270003,-9738313873,-6748126575,-73145890665,0,-207.36,-143.69,-1557.53,-5352,5344139263,-4628355640,-12047447739,109172971597,0,-86.61,-225.43,2042.85,5820252375,-3340059875,-4266502866,-2867558051,0,-57.39,-73.3,-49.27,19100,20287078208,-24607375445,-19813911006,69768277215,3051,26667,16942,-17.13,14.97,-20.07,18.01
161,104620,KOSDAQ,노랑풍선,여행사 및 기타 여행보조 서비스업,"국내외여행 알선, 항공권 판매",2019-01-30,12월,"고재경, 최명일(각자 대표이사)",http://www.ybtour.com,서울특별시,2022-08-16,15741716,4146049806,-6994177504,-3384687867,-10969256483,0,-168.69,-81.64,-264.57,676263125,-3923830884,-1330423236,-3354124571,0,-580.22,-196.73,-495.98,-2784,786866209,-3143815518,-4776433110,-3785576920,0,-399.54,-607.02,-481.1,458776503,-3237398684,-2643397029,-2553418735,0,-705.66,-576.18,-556.57,-960,2928455618,-14717001105,-14184827205,-10191295726,-647,5843,2763,-22.9,-11.59,-47.64,-23.43
162,194700,KOSDAQ,노바렉스,기타 식품 제조업,건강기능식품 제조,2018-11-14,12월,권석형,http://www.novarex.co.kr,충청북도,2022-08-12,9012344,78096793339,8783228223,16380185199,6069534922,0,11.25,20.97,7.77,78333617896,8454948623,6521065806,7379635098,0,10.79,8.32,9.42,2692,69027365558,6747878754,18386654645,5273135375,0,9.78,26.64,7.64,62282937633,8004397044,10309508201,7717175744,0,12.85,16.55,12.39,2340,278789611448,30011596104,24129993308,26401396066,2929,32835,15529,4.82,10.37,8.2,18.86
163,285490,KOSDAQ,노바텍,그외 기타 제품 제조업,"Magnet, Shield Magnet, 심재",2018-11-02,12월,오춘택,http://www.novatek.co.kr,경기도,2022-08-16,10575161,22410911221,5767555640,13727860626,2323387115,0,25.74,61.26,10.37,41032540476,13816341492,5564899607,8017734540,0,33.67,13.56,19.54,876,19946878404,4236828563,11509075842,10804160442,0,21.24,57.7,54.16,20473303550,8529447425,7701131341,10219058235,0,41.66,37.62,49.91,4084,90500181369,32949401572,22268617292,40550724819,3834,24776,11772,3.12,29.07,3.54,32.57
164,106520,KOSDAQ,노블엠앤비,사진장비 및 광학기기 제조업,휴대폰 및 차량용 카메라렌즈,2012-07-13,12월,김정은,http://www.digitaloptics.co.kr,경기도,2022-08-16,24934719,4386104510,-539785299,6601257674,4779368244,0,-12.31,150.5,108.97,5295425000,-306554645,883664203,-435192797,0,-5.79,16.69,-8.22,764,5868236148,-4989728177,-11197206436,-6245040140,0,-85.03,-190.81,-106.42,8085579468,-6386588375,-12998830552,-5623564275,0,-78.99,-160.77,-69.55,-1000,20573550753,-16321289428,-10448281582,-17890746305,-717,4226,1782,8.39,-16.33,18.08,-40.25
165,376930,KOSDAQ,노을,의료용 기기 제조업,융복합 체외진단 플랫폼,2022-03-03,12월,"임찬양, 이동영",noul.kr,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,278650,KOSDAQ,노터스,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가,2019-11-27,12월,"정인성, 김도형",http://www.knotus.co.kr,인천광역시,2022-08-16,70267777,21291175322,2437530882,1179978529,-291556251,-367115803,11.45,5.54,-1.37,17916511531,2163012181,1902356966,939773542,1056871822,12.07,10.62,5.25,-16,14564456811,1832738735,3892053442,2029288276,2052882008,12.58,26.72,13.93,14624999016,2608485332,1516368327,2059782375,2086548461,17.84,10.37,14.08,112,64403026842,9822841173,8463299029,9806573894,139,2106,926,-0.31,10.5,-0.76,15.06
167,142280,KOSDAQ,녹십자엠에스,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액",2014-12-17,12월,사공영희,http://www.greencrossms.com,경기도,2022-08-16,21117324,17255785049,-449602752,10229529097,-514284557,-409453710,-2.61,59.28,-2.98,43859980560,3116870725,14431250332,-2548451072,-2262824864,7.11,32.9,-5.81,-96,40972181402,1707474136,-21329559733,1025951984,989176004,4.17,-52.06,2.5,22683209537,1675996957,-15644880948,1441169415,1577727232,7.39,-68.97,6.35,192,101674780041,-20163832822,-18195049231,-21202138723,-1004,3370,1796,-0.91,-22.17,-2.85,-55.89
168,234690,KOSDAQ,녹십자웰빙,의약품 제조업,"전문의약품, 건강기능식품",2019-10-14,12월,김상현,http://www.greencrosswb.com,서울특별시,2022-08-16,17752436,26491090724,3051240085,-444567788,2302353910,0,11.52,-1.68,8.69,24466568692,1183175202,-1410123733,919226573,0,4.84,-5.76,3.76,516,23026352237,3097304871,4394713574,2499015639,0,13.45,19.09,10.85,21284535981,594038482,-784596883,746388911,0,2.79,-3.69,3.51,560,90967528802,7771594099,8684291813,6702856202,377,10020,4973,3.14,4.82,5.15,7.59
169,65560,KOSDAQ,녹원씨엔아이,인쇄 및 인쇄관련 산업,산업용필터,2003-07-01,12월,김성우,http://www.nokwonci.co.kr,경기도,2022-08-16,23260434,3215585784,-166047301,1787565058,136018132,-1025390127,-5.16,55.59,4.23,4752525230,76675020,-2576265819,1343065870,1023616106,1.61,-54.21,28.26,20,4602303304,36133927,-3799885318,-3952000410,-1717534471,0.79,-82.56,-85.87,12275879721,-3783797753,-1181256351,-3308148726,-3939931069,-30.82,-9.62,-26.95,-676,15447914002,-5328706623,-5907333806,-42349268867,-1820,5800,1716,0.19,-50.14,0.34,-106.06
170,54050,KOSDAQ,농우바이오,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등",2002-04-02,12월,박동섭,http://www.nongwoobio.co.kr,경기도,2022-08-16,16031635,39518690887,-1280166906,2533705098,595425940,0,-3.24,6.41,1.51,36158263566,5983050560,-7771742519,5763519173,0,16.55,-21.49,15.94,148,38550361582,933944571,1643239441,488372181,0,2.42,4.26,1.27,32535077480,4149780119,-7899887050,4861221571,0,12.75,-24.28,14.94,120,132842717112,6823572896,3857292347,6953223342,433,31014,15202,0.36,2.24,0.48,2.85
171,69140,KOSDAQ,누리플랜,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설",2010-10-26,12월,"이규홍,이강우 (공동대표)",http://www.nuriplan.com,경기도,2022-08-16,7103710,33038527307,1217455279,-7054451281,1439327804,0,3.68,-21.35,4.36,30691826303,-55669602,-6880216706,-305310067,0,-0.18,-22.42,-0.99,808,31733731489,1409823877,-227544145,1169950671,0,4.44,-0.72,3.69,27268178022,-720256742,-1253051427,-891943059,0,-2.64,-4.6,-3.27,656,133355666222,3118306290,-1123266285,1023807479,144,11278,5568,2.04,0.75,7.16,2.59
172,40160,KOSDAQ,누리플렉스,소프트웨어 개발 및 공급업,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW",2000-08-29,12월,김영덕,http://www.nuriflex.co.kr,서울특별시,2022-08-16,12057682,28960972877,3871075978,-1577997936,4945404611,4949010357,13.37,-5.45,17.08,27686965063,2380248115,-1107447395,2077270904,2081679455,8.6,-4.0,7.5,1640,30566424308,7531939566,11499720794,7420898284,7416678712,24.64,37.62,24.28,14418137149,-1473085458,-3020515148,-372766050,-367862723,-10.22,-20.95,-2.59,2460,85582604459,5512244188,1473601026,8733932425,724,13841,6540,5.99,5.39,11.85,11.07
173,332290,KOSDAQ,누보,"비료, 농약 및 살균, 살충제 제조업",기업 인수 및 합병,2019-10-11,12월,"김창균, 이경원",http://www.nousbo.com,경기도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,126870,KOSDAQ,뉴로스,일반 목적용 기계 제조업,터보블로워,2012-02-15,12월,김승우,http://www.neuros.co.kr,대전광역시,2022-08-16,35600972,11206614500,-1058727217,166414266,-778186613,0,-9.45,1.48,-6.94,5541183164,-2738119930,-2397188372,-3528038369,0,-49.41,-43.26,-63.67,-84,13334593198,-9310650,-5433181496,-2894981213,0,-0.07,-40.75,-21.71,10074873572,-1190414789,-4411008287,-13507253066,0,-11.82,-43.78,-134.07,-324,53131854358,-971111132,-4366498230,-8268937957,-232,2783,1494,-1.56,-8.16,-3.02,-15.54
175,60260,KOSDAQ,뉴보텍,플라스틱제품 제조업,"고강성 PVC DC, HDPE 등",2002-02-05,12월,황문기,http://www.nuvotec.co.kr,강원도,2022-08-16,35768465,12275390793,-217963158,-3917553215,-3269155865,-3269155865,-1.78,-31.91,-26.63,9415950890,-915912206,-2983553610,-730808807,-730808807,-9.73,-31.69,-7.76,-364,13018220100,-268996892,-3654251309,-562791955,-562791955,-2.07,-28.07,-4.32,8998136639,-1117390498,-3784674732,-1058366922,-1058366922,-12.42,-42.06,-11.76,-60,46970620099,-2501242237,-3836288067,-8092851405,-226,670,353,-12.65,-15.13,-54.26,-64.08
176,12340,KOSDAQ,뉴인텍,전자부품 제조업,콘덴서,1997-02-12,12월,장기수,http://www.nuin.co.kr,충청남도,2022-08-12,30049152,19673301597,-1342803865,-1252820580,-1082762412,0,-6.83,-6.37,-5.5,16855687334,-563382451,-561268837,-490450032,0,-3.34,-3.33,-2.91,-144,17340682692,247870266,683783923,198095773,0,1.43,3.94,1.14,16201694728,504921293,-459096390,624874848,0,3.12,-2.83,3.86,24,69071327051,333741174,-1357257304,355135232,11,1792,924,-2.67,0.44,-8.03,1.28
177,214870,KOSDAQ,뉴지랩파마,기계장비 및 관련 물품 도매업,CCTV 카메라,2015-10-13,12월,박대우,http://www.newglab.com,경기도,2022-08-16,31312502,4792017862,-7376271619,-2829569423,-10399863911,0,-153.93,-59.05,-217.02,6115235286,-6022800804,-1143412826,-6173037731,0,-98.49,-18.7,-100.95,-1328,6823089775,-7495371945,-15407297147,-12085541032,0,-109.85,-225.81,-177.13,7847147125,-6006604023,-6317761483,-4573022096,0,-76.55,-80.51,-58.28,-1540,29353914817,-28054707939,-41795300,-50511022211,-1613,1261,919,-20.07,-44.39,-105.28,-175.42
178,270870,KOSDAQ,뉴트리,기타 식품 제조업,"에버콜라겐, 지노마스터 등",2018-12-13,12월,김도언,http://www.newtree.co.kr,서울특별시,2022-08-12,9201145,50107941116,209867472,-7259116655,2248321690,0,0.42,-14.49,4.49,60030530913,5249678064,-8548996540,4756862695,0,8.75,-14.24,7.92,976,63110438333,6325157261,-1609929457,5347331730,0,10.02,-2.55,8.47,73990786254,10597981317,3359620347,8635432799,0,14.32,4.54,11.67,2324,247488887691,20810189497,13012911026,19692005425,2140,21642,10301,2.91,13.29,4.51,20.77
179,144960,KOSDAQ,뉴파워프라즈마,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator),2016-11-30,12월,위순임,http://newpower.co.kr,경기도,2022-08-16,43697111,85064567536,3360680130,17240972237,4306534230,0,3.95,20.27,5.06,72430448192,4215372425,25281048038,4857369901,0,5.82,34.9,6.71,392,73296068203,6586744900,17303556497,6941041439,0,8.99,23.61,9.47,66780619144,5191110570,-2672353511,10907558899,0,7.77,-4.0,16.33,632,310050535632,24461381067,17730528509,27299029403,624,11521,5621,1.42,5.11,3.4,11.11
180,85670,KOSDAQ,뉴프렉스,전자부품 제조업,연성인쇄회로기판,2006-01-17,12월,"임우현, 임시연 (각자대표)",http://www.newflex.co.kr,경기도,2022-08-16,24206354,63302000622,4887332774,9206707810,5951025148,0,7.72,14.54,9.4,66238418244,6582313505,6049361634,7376537612,0,9.94,9.13,11.14,980,31327597290,-1530423958,-1163525208,-1019649379,0,-4.89,-3.71,-3.25,33222995198,-2046376120,2495064825,-1132650760,0,-6.16,7.51,-3.41,-168,171664202136,1536000753,7713322584,2402933266,99,5215,2161,6.81,1.46,18.79,4.59
181,119860,KOSDAQ,다나와,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고",2011-01-24,12월,안징현,http://www.danawa.com,서울특별시,2022-08-16,13076011,40324181174,9206554304,6556961685,7811563325,7811563325,22.83,16.26,19.37,43739708230,6110460082,-879931263,12471107915,11937059605,13.97,-2.01,28.51,2388,35423688370,7650486322,3435681945,6589515783,6308225456,21.6,9.7,18.6,43361657252,8994467614,5780617440,7655411893,7348851546,20.74,13.33,17.65,2012,190999385893,34947047091,24624344357,28970587184,2215,26720,12092,8.16,16.22,8.94,18.32
182,64260,KOSDAQ,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제,2004-07-23,12월,박상만,http://www.danal.co.kr,경기도,2022-08-16,68960277,74470231875,-2877518860,-51230103054,-4968351938,0,-3.86,-68.79,-6.67,71398661847,-430592734,-22892826161,-3754116227,0,-0.6,-32.06,-5.26,-288,67940517517,2927247392,16320635297,7902417080,0,4.31,24.02,11.63,66095371498,2220097401,21269581900,20438806570,0,3.36,32.18,30.92,456,285550121673,15959749229,24851336064,56322143013,816,10213,5288,-1.28,6.92,-2.82,15.44
183,93640,KOSDAQ,다믈멀티미디어,반도체 제조업,멀티미디어반도체,2007-10-19,12월,정집훈,http://www.tamulm.com,서울특별시,2022-08-16,18252980,3536260744,362626240,-1630891633,-1357015160,0,10.25,-46.12,-38.37,3950879484,144585608,-104564480,459300761,0,3.66,-2.65,11.63,-296,2802908437,176374765,-227909276,1850678956,0,6.29,-8.13,66.03,2962475419,257500390,-491604173,1468965124,0,8.69,-16.59,49.59,404,11368085052,738733315,862613822,2793014338,153,5146,2583,-3.7,3.87,-5.75,5.92
184,340360,KOSDAQ,다보링크,통신 및 방송 장비 제조업,"AP, APController 외",2019-12-19,12월,이용화,http://www.davolink.co.kr,경기도,2022-08-12,42761529,18121282990,-1027815435,1488081530,-1527262665,0,-5.67,8.21,-8.43,16922978088,-1366733041,-3496391927,-1668379951,0,-8.08,-20.66,-9.86,-140,17478580250,-974596673,2804408628,-1002399848,0,-5.58,16.04,-5.74,24755739264,5605028188,3240860932,5230503835,0,22.64,13.09,21.13,-92,77545506754,78874319,-3648990702,-13636273873,-318,1067,550,-6.96,-29.08,-13.11,-57.92
185,39560,KOSDAQ,다산네트웍스,통신 및 방송 장비 제조업,네트워크 통신장비,2000-06-22,12월,남민우,http://www.dasannetworks.com,경기도,2022-08-16,36355588,132048095673,-24014237818,-41653334937,-7513958289,0,-18.19,-31.54,-5.69,109729325183,-2053321149,-4796984631,124451329648,0,-1.87,-4.37,113.42,-824,109255956166,-3575465189,-6481539478,6469480074,0,-3.27,-5.93,5.92,104897390177,-19550437480,-4552915969,-9109153271,0,-18.64,-4.34,-8.68,708,469019584521,-31637113577,-1275986986,-7829136514,-215,21979,7940,-2.35,-1.5,-3.75,-2.71
186,32190,KOSDAQ,다우데이타,기계장비 및 관련 물품 도매업,"Autodesk 제품군 및 보안, 백신 소프트웨어 등",1999-12-21,12월,"김익래, 성백진(각자 대표)",http://www.daoudata.co.kr,서울특별시,2022-08-16,38301721,2628756278835,166822303794,1119957160502,23442887552,126495771283,6.35,42.6,0.89,2158800758819,248832821183,852436063592,26101963650,153236611947,11.53,39.49,1.21,2448,1202700570023,322264799429,850694808638,40081485001,222364621289,26.8,70.73,3.33,1595244443664,376019606525,1451788328724,56744147272,274653480171,23.57,91.01,3.56,4184,6580054062920,1315452190595,-3421598421532,146991849773,3837,260481,127079,0.1,0.31,0.94,3.02
187,68240,KOSDAQ,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","핵융합 전원장치, 플라즈마 전원장치, 태양광 CVD 전원장치, 산업용 특수정류기",2010-09-14,12월,박선순,http://www.dawonsys.com,경기도,2022-08-12,34667730,40122014975,-41142650082,-19721523142,-40541932016,0,-102.54,-49.15,-101.05,50609292696,-26502749830,-76246856341,-17014358945,0,-52.37,-150.66,-33.62,-4676,81086171154,2917988145,-65707472868,2016177232,0,3.6,-81.03,2.49,72299285680,3043118204,-36355609376,3526014320,0,4.21,-50.28,4.88,232,295454156585,-14491737838,-119409320385,-17682342423,-510,15219,7739,-12.36,-2.61,-30.72,-6.59
188,20400,KOSDAQ,대동금속,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",1993-07-30,12월,이승원,http://www.daedongmetals.co.kr,대구광역시,2022-08-11,3187689,38221054324,735139719,1078057318,582713673,0,1.92,2.82,1.52,36221576786,-34734467,-88943923,-43867906,0,-0.1,-0.25,-0.12,728,34182798310,828419576,1297016463,610004966,0,2.42,3.79,1.78,33792270296,1485627151,-3908287190,1083931470,0,4.4,-11.57,3.21,764,134276161981,2637926896,-1400148723,2566294321,805,27780,13720,1.1,2.42,2.62,5.87
189,8830,KOSDAQ,대동기어,특수 목적용 기계 제조업,"기어, 베벨기어, 축, 엑셀, T/M, 유성감속기, 기타조립품",1991-05-17,12월,강경규,http://www.daedonggear.com,경상남도,2022-08-16,8986760,56958402516,1691464792,2387252408,1014977188,0,2.97,4.19,1.78,57501768788,2822863457,1952637546,1629667967,0,4.91,3.4,2.83,448,55293203195,2595551887,1741992298,1476332759,0,4.69,3.15,2.67,54620804688,3023405145,173542440,2206582970,0,5.54,0.32,4.04,656,202911642071,7510515285,382087598,4761494313,529,15910,7700,0.87,2.21,2.82,6.88
190,48470,KOSDAQ,대동스틸,1차 철강 제조업,"열연박판, 후판, 무늬강판 외",2002-01-10,12월,임형기 임주희(각자대표이사),http://WWW.DAEDONGSTEEL.CO.KR,인천광역시,2022-08-16,10000305,45663447016,-3015406540,-49569624,-2344326223,0,-6.6,-0.11,-5.13,45337293627,1795840509,10810017369,1516376105,0,3.96,23.84,3.34,-936,44466728477,9066527499,2053379517,7153210180,0,20.39,4.62,16.09,31996275693,4404167591,-931957425,3823270244,0,13.76,-2.91,11.95,2860,165415928585,17583078651,-12998349089,14518211964,1451,15260,7675,-4.42,13.39,-6.13,18.91
191,4780,KOSDAQ,대륙제관,기타 금속 가공제품 제조업,휴대용부탄가스 및 금속포장용기,1994-12-29,12월,"박봉국, 박봉준 (각자대표이사)",http://www.drcc.co.kr,서울특별시,2022-08-16,15903216,77901803408,3065692309,-48910223,3369172765,0,3.94,-0.06,4.32,62618986134,1683441141,143480744,2261765287,0,2.69,0.23,3.61,844,62350313911,4423043733,-2206496388,3933351290,0,7.09,-3.54,6.31,57424396653,2827876886,-1801110385,2504656002,0,4.92,-3.14,4.36,988,235940553891,7615540341,-1249218691,7607287734,478,15611,7671,3.6,4.34,5.41,6.24
192,17650,KOSDAQ,대림제지,기타 종이 및 판지 제품 제조업,골판지원지,1994-11-07,12월,류 창 승,http://www.daelimpaper.co.kr,경기도,2022-08-16,9000066,49496445840,7294096920,19656056702,6012548622,0,14.74,39.71,12.15,45724376488,7245777287,10189762170,5984771409,0,15.85,22.29,13.09,2672,44281327795,6137518480,17318555198,4866001763,0,13.86,39.11,10.99,40555221617,9006549985,7360915675,7292562943,0,22.21,18.15,17.98,2160,181256328710,26119679266,24840488664,21523802124,2391,47817,23055,4.45,8.16,5.59,10.37
193,7720,KOSDAQ,대명소노시즌,상품 종합 도매업,기업소모성자재 구매대행업,1994-01-06,12월,김범철,http://sonoseason.com,강원도,2022-08-16,100803608,43704553413,-3992157052,-17394246562,-3900611060,0,-9.13,-39.8,-8.92,31857500959,-6924160788,-8558366339,-6811578912,-6909344834,-21.73,-26.86,-21.38,-152,37718075686,-2757577626,-19621890139,1781167602,0,-7.31,-52.02,4.72,23261711841,-7609865235,-14537409800,-9662456665,-9662456665,-32.71,-62.5,-41.54,68,150390721188,-20881940085,-20126004615,-22900950437,-227,2529,1360,-4.24,-12.02,-6.01,-16.69
